Date,Stock Splits,Symbol
1996-11-15,2:1,TSRI
1997-11-18,2:1,TSRI
2010-11-30,1:2,TSRI
1987-06-11,3:2,TTC
2003-04-15,2:1,TTC
2005-04-13,2:1,TTC
2012-07-02,2:1,TTC
2016-09-19,2:1,TTC
1987-07-13,5:2,TT
1992-06-02,2:1,TT
1997-09-03,3:2,TT
2005-09-02,2:1,TT
2013-12-02,1252:1000,TT
2020-03-02,1289:1000,TT
2021-06-17,10:1,TTD
2006-05-23,2:1,TTE
1992-12-15,5:4,TTEK
1993-11-15,5:4,TTEK
1994-09-19,5:4,TTEK
1995-06-26,5:4,TTEK
1996-06-24,5:4,TTEK
1997-12-02,5:4,TTEK
1998-09-16,5:4,TTEK
1999-06-16,5:4,TTEK
2001-12-18,5:4,TTEK
2003-08-22,3:2,TTI
2005-08-29,3:2,TTI
2006-05-23,2:1,TTI
2015-09-29,181:1000,TTNP
2019-01-25,1:6,TTNP
2020-12-01,1:30,TTNP
2024-01-09,1:20,TTNP
2022-10-13,1:50,TTOO
2023-10-13,1:100,TTOO
2005-04-12,3:2,TTWO
2013-04-17,2:1,TU
2020-03-18,2:1,TU
2021-01-04,1:3,TURN
2006-03-22,4:1,TV
1995-03-16,3:2,TWI
1995-09-01,3:2,TWI
2008-08-18,5:4,TWI
2006-04-03,2:1,TWIN
2008-01-02,2:1,TWIN
2013-03-28,1074:1000,TWO
2017-11-02,1221:2000,TWO
2022-11-02,1:4,TWO
2024-06-14,1:30,TWOU
2009-07-27,3:1,TXMD
2011-10-03,1:100,TXMD
2022-05-09,1:50,TXMD
1987-06-15,3:1,TXN
1995-08-21,2:1,TXN
1997-11-24,2:1,TXN
1999-08-17,2:1,TXN
2000-05-23,2:1,TXN
2005-09-26,2:1,TXRH
1987-05-29,2:1,TXT
1997-06-02,2:1,TXT
2007-08-27,2:1,TXT
2020-05-01,1:4,TYG
1985-04-12,2:1,TYL
1990-05-15,3:1,TYL
2012-07-10,2:1,UAA
2014-04-15,2:1,UAA
2016-04-08,2:1,UAA
2016-06-13,1.007098:1,UA
2020-11-24,1:10,UAN
2008-07-28,1:5,UAVS
2014-06-02,1:15,UAVS
2018-03-27,1:25,UAVS
2024-02-09,1:20,UAVS
1993-12-13,2:1,UBCP
1997-08-28,11:10,UBCP
1998-11-27,105:100,UBCP
1999-11-29,105:100,UBCP
2000-11-29,105:100,UBCP
2001-11-29,105:100,UBCP
2002-11-27,105:100,UBCP
2003-11-28,11:10,UBCP
2004-12-01,11:10,UBCP
2006-11-29,11:10,UBCP
1999-10-04,3:1,UBFO
2006-05-02,2:1,UBFO
2008-10-08,101:100,UBFO
2009-01-07,101:100,UBFO
2009-04-07,101:100,UBFO
2009-07-08,101:100,UBFO
2009-10-07,101:100,UBFO
2010-01-06,101:100,UBFO
2010-04-07,101:100,UBFO
2010-10-06,101:100,UBFO
2011-01-06,101:100,UBFO
2011-10-12,101:100,UBFO
2012-01-11,101:100,UBFO
2012-04-11,101:100,UBFO
2012-07-11,101:100,UBFO
2012-10-10,101:100,UBFO
2013-01-09,101:100,UBFO
2013-04-10,101:100,UBFO
2013-07-10,101:100,UBFO
2013-10-09,101:100,UBFO
2014-01-08,101:100,UBFO
2014-04-09,101:100,UBFO
2014-07-09,101:100,UBFO
2014-10-08,101:100,UBFO
2016-10-05,101:100,UBFO
2017-04-05,101:100,UBFO
2001-07-16,3:1,UBS
2006-07-10,2:1,UBS
1988-02-16,2:1,UBSI
1998-03-30,2:1,UBSI
2022-10-20,1:10,UBX
2024-04-03,1:100,UCAR
2002-05-30,2:1,UCBI
2004-04-29,3:2,UCBI
2008-09-03,10077:10000,UCBI
2008-12-08,10077:10000,UCBI
2009-03-09,10077:10000,UCBI
2009-09-08,10077:10000,UCBI
2011-06-20,1:5,UCBI
1983-08-01,3:2,UDR
1993-05-06,2:1,UDR
2000-02-01,2:1,UEIC
1982-01-06,5:4,UFCS
1986-03-18,3:2,UFCS
1992-06-16,3:2,UFCS
1995-01-06,3:2,UFCS
1996-01-08,3:2,UFCS
2004-12-16,2:1,UFCS
1981-05-12,3:2,UFI
1982-02-22,5:4,UFI
1983-02-23,5:4,UFI
1986-02-24,3:2,UFI
1989-08-21,2:1,UFI
1992-02-10,5:4,UFI
1993-02-17,3:2,UFI
2010-11-04,1:3,UFI
2017-11-15,3:1,UFPI
1984-04-17,105:100,UG
1985-02-26,11:10,UG
1985-09-12,6:5,UG
1990-07-02,2:1,UGI
2003-04-02,3:2,UGI
2005-05-25,2:1,UGI
2014-09-08,3:2,UGI
2011-02-25,4:1,UGP
2019-04-25,2:1,UGP
2022-11-10,10:1,UHAL
1983-07-05,2:1,UHS
1996-05-20,2:1,UHS
2001-06-04,2:1,UHS
2009-12-16,2:1,UHS
1987-07-30,3:1,UIS
2009-10-26,1:10,UIS
2022-04-22,1:20,UK
2023-11-30,1:12,UK
1987-07-14,5:1,UL
1997-10-21,4:1,UL
2006-05-25,9:5,UL
1987-01-05,3:2,UMBF
1996-12-09,105:100,UMBF
1997-12-09,105:100,UMBF
1999-12-09,110:100,UMBF
2001-12-10,105:100,UMBF
2006-05-31,2:1,UMBF
2001-07-13,115:100,UMC
2003-07-15,10401:10000,UMC
2004-07-13,108:100,UMC
2007-10-09,69716:100000,UMC
2008-08-08,1045:1000,UMC
2003-08-11,3:2,UNB
1989-12-04,2:1,UNF
1994-01-20,2:1,UNF
2004-04-20,2:1,UNFI
1992-09-16,2:1,UNH
1994-03-11,2:1,UNH
2000-12-26,2:1,UNH
2003-06-19,2:1,UNH
2005-05-31,2:1,UNH
1992-03-10,2:1,UNM
1997-06-03,2:1,UNM
1980-05-12,2:1,UNP
1991-10-02,2:1,UNP
1996-10-16,10000:6724,UNP
2008-05-29,2:1,UNP
2014-06-09,2:1,UNP
1998-06-02,3:2,UNTY
1998-12-17,105:100,UNTY
2003-02-24,105:100,UNTY
2004-06-14,105:100,UNTY
2005-06-13,105:100,UNTY
2006-06-14,105:100,UNTY
2007-06-13,105:100,UNTY
2008-06-11,105:100,UNTY
2016-09-13,11:10,UNTY
2000-06-07,3:1,UONE
1995-06-21,3:2,UPBD
1995-10-10,2:1,UPBD
2003-09-02,5:2,UPBD
2023-07-28,1:6,UPC
2023-06-08,1:10,UP
1996-06-03,2:1,URBN
2003-09-22,2:1,URBN
2004-07-12,2:1,URBN
2005-09-26,2:1,URBN
2016-12-28,1:12,USAS
1980-05-12,4:1,USAU
1992-04-06,3:1,USAU
1992-08-12,2:1,USAU
1998-12-04,2:1,USAU
1999-12-16,3:2,USAU
2013-03-18,1:6,USAU
2016-07-11,1:3,USAU
2017-05-08,1:4,USAU
2020-03-20,1:10,USAU
1979-02-22,5:4,USB
1985-04-16,2:1,USB
1989-04-17,2:1,USB
1997-01-16,3:1,USB
1999-04-16,3:1,USB
2024-05-24,1:10,USCT
2016-06-22,1:6,USEG
2020-01-06,1:10,USEG
2015-07-23,1:15,USIO
1987-02-06,3:2,USLM
1998-08-04,2:1,USNA
2003-10-31,2:1,USNA
2016-11-23,2:1,USNA
2001-01-08,2:1,USPH
2001-06-29,3:2,USPH
2009-09-23,2:1,UTHR
1992-04-27,111:100,UTL
1992-12-14,2:1,UTL
2013-03-22,1:3,UTSI
2022-06-29,1:4,UTSI
1998-03-09,1:4,UUU
2004-04-06,4:3,UUU
2006-10-17,4:3,UUU
2013-11-05,1:50,UUUU
1998-05-04,2:1,UVSP
2000-04-12,105:100,UVSP
2003-03-03,5:4,UVSP
2005-05-02,3:2,UVSP
1978-03-06,2:1,UVV
1984-03-02,2:1,UVV
1992-01-02,2:1,UVV
2022-10-28,1:10,UXIN
2024-01-16,1:10,UXIN
2011-06-13,115:100,VABK
2018-04-02,105:100,VABK
2004-09-07,3:1,VALE
2006-06-07,2:1,VALE
2007-09-13,2:1,VALE
2020-01-06,1:8,VANI
2022-08-19,1:3,VANI
2014-08-08,1:16,VBFC
2016-05-02,1:40,VBIV
2023-04-12,1:30,VBIV
2010-02-18,1:8,VCEL
2013-10-16,1:20,VCEL
2023-09-26,1:15,VCNX
2024-02-20,1:14,VCNX
2023-10-03,1:20,VCSA
2015-03-19,4:1,V
2004-11-23,3:1,VEON
2007-08-22,5:1,VEON
2023-03-08,1:25,VEON
2019-02-04,1:15,VERB
2023-04-19,1:40,VERB
2019-11-08,1:15,VERO
2023-05-12,1:15,VERO
2021-03-29,1:3,VEV
1982-12-21,2:1,VFC
1983-12-20,2:1,VFC
1986-05-06,2:1,VFC
1997-11-25,2:1,VFC
2013-12-23,4:1,VFC
2019-05-23,1062:1000,VFC
1999-09-22,105:100,VGR
2000-09-20,105:100,VGR
2001-09-19,105:100,VGR
2002-09-18,105:100,VGR
2003-09-17,105:100,VGR
2004-09-16,105:100,VGR
2005-09-16,105:100,VGR
2006-09-18,105:100,VGR
2007-09-18,105:100,VGR
2008-09-17,105:100,VGR
2009-09-16,105:100,VGR
2010-09-14,105:100,VGR
2011-09-16,105:100,VGR
2012-09-19,105:100,VGR
2013-09-12,105:100,VGR
2014-09-11,105:100,VGR
2015-09-14,105:100,VGR
2016-09-19,105:100,VGR
2017-09-19,105:100,VGR
2018-09-17,105:100,VGR
2019-09-16,105:100,VGR
2021-12-30,141:100,VGR
2002-06-19,1:20,VGZ
2007-10-30,1:3,VHC
2023-10-26,1:20,VHC
2007-03-27,10000:4109,VHI
2012-05-11,3:1,VHI
2020-06-02,1:12,VHI
2017-06-19,2:1,VIA
2023-03-22,1:5,VIA
1996-06-04,2:1,VIAV
1997-11-13,2:1,VIAV
1999-07-27,2:1,VIAV
1999-12-30,2:1,VIAV
2000-03-13,2:1,VIAV
2006-10-17,1:8,VIAV
2015-08-04,1758:1000,VIAV
1991-08-21,2:1,VICR
1995-09-19,2:1,VICR
2023-07-27,1:60,VIEW
2021-02-17,1:15,VINO
2022-11-04,1:12,VINO
2023-09-25,1:10,VINO
2024-05-01,1:10,VINO
2014-11-04,10:1,VIPS
1992-09-15,11:10,VIRC
1993-09-14,11:10,VIRC
1994-09-13,11:10,VIRC
1995-09-14,11:10,VIRC
1996-09-16,11:10,VIRC
1997-10-01,3:2,VIRC
1998-09-02,11:10,VIRC
1999-09-01,11:10,VIRC
2000-09-05,11:10,VIRC
2001-09-04,11:10,VIRC
2002-09-04,11:10,VIRC
2011-02-15,1:6,VIRX
2016-09-08,1:6,VIRX
2020-09-03,1:10,VIRX
2021-02-25,285:1000,VIRX
2015-07-20,1:10,VISL
2016-06-21,1:12,VISL
2016-12-16,1:10,VISL
2019-05-13,1:10,VISL
2020-08-03,1:6,VISL
2023-05-01,1:20,VISL
2013-12-16,10:1,VIVK
2022-02-14,1:30,VIVK
2023-10-16,1:5,VLCN
2024-02-05,1:45,VLCN
2024-06-07,1:100,VLCN
2024-06-13,1:35,VLD
1987-03-23,4:1,VLGEA
2007-04-27,2:1,VLGEA
2009-01-23,2:1,VLGEA
2004-10-08,2:1,VLO
2005-12-16,2:1,VLO
2013-05-02,1094:1000,VLO
1992-04-27,3:2,VLY
1993-04-19,5:4,VLY
1994-04-11,11:10,VLY
1995-04-07,105:100,VLY
1996-04-24,105:100,VLY
1997-04-28,105:100,VLY
1998-05-19,5:4,VLY
1999-05-05,105:100,VLY
2000-05-03,105:100,VLY
2001-05-02,105:100,VLY
2002-05-20,5:4,VLY
2003-04-30,105:100,VLY
2004-04-29,105:100,VLY
2005-05-04,105:100,VLY
2006-05-04,105:100,VLY
2007-05-09,105:100,VLY
2008-05-07,105:100,VLY
2009-05-06,105:100,VLY
2010-05-05,105:100,VLY
2011-05-04,105:100,VLY
2012-05-09,105:100,VLY
1989-03-13,4:1,VMC
1999-03-11,3:1,VMC
1981-10-13,2:1,VMI
1988-09-12,2:1,VMI
1989-11-27,2:1,VMI
1997-06-02,2:1,VMI
2017-10-24,1:10,VNCE
1991-06-03,5:1,VNO
1993-03-26,3:2,VNO
1997-10-21,2:1,VNO
1998-10-19,1000:987,VNO
2015-01-16,10000:9050,VNO
2017-07-18,1237:1000,VNO
1994-07-25,3:1,VOD
1999-10-04,5:1,VOD
2006-07-31,7:8,VOD
2014-02-24,4905:5000,VOD
2023-12-18,1:10,VRAX
2016-11-07,1:15,VRDN
2020-11-13,1:15,VRDN
2024-02-14,1:80,VRM
2015-07-23,1:85,VRME
2020-06-18,1:50,VRME
2021-03-15,3:1,VRNS
2021-02-02,1963:1000,VRNT
2024-03-01,1:10,VRPX
1999-06-01,2:1,VRSN
1999-12-07,2:1,VRSN
2000-08-24,2:1,VRTX
2000-09-01,2:1,VSAT
2020-12-15,1:16,VS
2022-11-09,1:15,VS
2023-12-29,1:16,VS
1983-01-04,2:1,VSEC
1996-05-23,2:1,VSEC
1998-01-08,5:4,VSEC
2007-06-29,2:1,VSEC
2016-08-04,2:1,VSEC
1984-03-20,105:100,VSH
1985-03-26,5:4,VSH
1985-12-31,4:3,VSH
1987-02-02,105:100,VSH
1987-03-20,102:100,VSH
1987-12-15,105:100,VSH
1988-11-21,3:2,VSH
1990-05-22,105:100,VSH
1991-05-20,105:100,VSH
1992-06-01,105:100,VSH
1993-05-26,105:100,VSH
1994-05-27,105:100,VSH
1995-03-13,105:100,VSH
1995-06-19,2:1,VSH
1996-05-24,105:100,VSH
1997-05-28,105:100,VSH
1998-05-28,105:100,VSH
1999-06-23,5:4,VSH
2000-06-12,3:2,VSH
2024-06-18,1:7,VSME
2023-06-01,1:12,VSTM
2020-11-17,1:25,VTAK
2022-10-03,1:50,VTAK
2014-08-14,1:20,VTGN
2023-06-07,1:30,VTGN
2020-06-02,1:20,VTLE
2004-08-30,1:60,VTNR
2009-05-04,1:10,VTNR
2020-06-12,1:2,VTOL
2015-08-18,8757:10000,VTR
1992-08-03,2:1,VTRS
1995-08-16,3:2,VTRS
2003-01-28,3:2,VTRS
2003-10-09,3:2,VTRS
2016-10-20,1:10,VTSI
2018-03-02,1:2,VTSI
2023-11-21,1:40,VTVT
2013-02-06,1:75,VUZI
2013-11-05,11:10,VVI
2014-02-05,1062:1000,VVI
2023-10-27,1:25,VVOS
2023-10-06,1:10,VVPR
2012-11-09,1:6,VXRT
2018-02-14,1:11,VXRT
2021-02-16,1:4,VYNE
2023-02-13,1:18,VYNE
2005-01-24,2:1,VYX
2023-10-17,163:100,VYX
1986-04-18,2:1,VZ
1990-05-02,2:1,VZ
1998-06-30,2:1,VZ
2006-11-20,100000:96334,VZ
2008-04-01,100000:99537,VZ
2010-07-02,1000000:937889,VZ
1987-06-11,2:1,WABC
1998-02-26,3:1,WABC
2013-06-12,2:1,WAB
1984-02-16,3:2,WAFD
1985-06-24,3:2,WAFD
1987-03-20,3:2,WAFD
1990-03-12,3:2,WAFD
1992-03-02,3:2,WAFD
1997-02-05,11:10,WAFD
1998-02-10,11:10,WAFD
1999-02-10,11:10,WAFD
2001-02-07,11:10,WAFD
2002-02-06,11:10,WAFD
2003-02-05,11:10,WAFD
2004-02-04,11:10,WAFD
2005-02-02,11:10,WAFD
1994-09-01,3:2,WASH
1996-10-16,3:2,WASH
1997-11-20,3:2,WASH
1998-08-04,3:2,WASH
1999-06-11,2:1,WAT
2000-08-28,2:1,WAT
2023-08-16,1:20,WATT
1997-01-31,3:1,WAVD
1997-04-22,3:1,WAVD
2023-10-18,1:10,WAVD
1982-02-16,2:1,WBA
1983-02-14,2:1,WBA
1985-05-09,2:1,WBA
1991-02-04,2:1,WBA
1995-08-09,2:1,WBA
1997-08-11,2:1,WBA
1999-02-16,2:1,WBA
2014-08-07,1957:1000,WBD
1993-05-28,11:10,WBS
1998-04-15,2:1,WBS
2004-06-25,3:2,WCN
2007-03-14,3:2,WCN
2010-11-15,3:2,WCN
2017-06-19,3:2,WCN
1997-06-04,2:1,WDC
1978-10-03,2:1,WDFC
1983-05-02,3:1,WDFC
1997-08-01,2:1,WDFC
1982-07-28,3:2,WEC
1987-07-01,2:1,WEC
1992-07-01,3:2,WEC
2011-03-02,2:1,WEC
1985-09-04,3:2,WELL
1992-09-22,2:1,WERN
1996-08-12,3:2,WERN
1998-05-14,5:4,WERN
2002-03-15,4:3,WERN
2003-10-01,5:4,WERN
1990-07-03,2:1,WEYS
1997-10-02,3:1,WEYS
2003-10-02,3:2,WEYS
2005-04-04,2:1,WEYS
1988-07-01,3:2,WFC
1989-07-24,2:1,WFC
1993-06-29,2:1,WFC
1997-10-14,2:1,WFC
2006-08-14,2:1,WFC
2020-12-01,1:4,WFCF
2020-12-07,1:4,WFCF
2014-05-22,839:1000,WF
2014-01-14,2:1,WFG
2004-03-08,2:1,WGO
2023-05-04,1:33,WGS
1998-02-02,2:1,WHLM
2014-07-14,1:20,WHLM
2017-04-03,1:8,WHLR
2023-08-18,1:10,WHLR
2024-05-17,1:24,WHLR
2024-06-20,1:6,WHLR
2024-06-28,1:5,WHLR
1987-01-02,2:1,WHR
2004-12-23,2:1,WILC
1997-12-01,1:3,WINT
2010-12-28,1:15,WINT
2016-01-22,1:14,WINT
2017-12-22,1:20,WINT
2020-04-29,1:3,WINT
2023-02-24,1:50,WINT
2024-04-22,1:18,WINT
1997-08-19,3:2,WIRE
1998-06-16,3:2,WIRE
2004-08-17,3:2,WIRE
2020-04-09,1:20,WISA
2023-01-27,1:100,WISA
2024-04-15,1:150,WISA
2023-04-12,1:30,WISH
2004-07-02,3:1,WIT
2005-09-02,2:1,WIT
2010-06-23,5:3,WIT
2013-04-09,1121:1000,WIT
2017-06-22,2:1,WIT
1995-06-28,3:2,WKC
1997-12-01,3:2,WKC
2005-02-16,2:1,WKC
2009-12-08,2:1,WKC
2019-11-18,2:5,WKEY
2022-06-23,1:2,WKEY
2023-07-05,4:10,WKEY
2015-12-11,1:10,WKHS
2024-06-17,1:20,WKHS
2003-05-09,1:100,WKSP
2019-03-29,1:6,WKSP
2021-08-04,1:20,WKSP
2014-03-19,2:1,WLK
1994-07-14,2:1,WLYB
1995-10-19,2:1,WLYB
1998-10-19,2:1,WLYB
1999-06-01,2:1,WLYB
1982-09-14,2.5:1,WLY
1994-07-14,2:1,WLY
1995-10-19,2:1,WLY
1998-10-19,2:1,WLY
1999-06-01,2:1,WLY
1993-11-08,2:1,WMB
1996-12-31,3:2,WMB
1997-12-30,2:1,WMB
2001-04-24,1000:918,WMB
2012-01-03,10000:8152,WMB
1982-06-01,3:2,WMK
1983-02-28,3:2,WMK
1985-08-26,3:2,WMK
1987-05-26,3:2,WMK
1980-12-17,2:1,WMT
1982-07-12,2:1,WMT
1983-07-11,2:1,WMT
1985-10-07,2:1,WMT
1987-07-13,2:1,WMT
1990-07-09,2:1,WMT
1993-02-26,2:1,WMT
1999-04-20,2:1,WMT
2024-02-26,3:1,WMT
1994-07-29,3:2,WNC
2007-01-04,328138:100000,WNEB
2023-12-20,1:35,WNW
1995-08-16,2:1,WOLF
1999-08-02,2:1,WOLF
2000-12-11,2:1,WOLF
1983-04-03,4:3,WOR
1985-10-28,3:2,WOR
1986-11-03,3:2,WOR
1991-10-28,3:2,WOR
1993-10-25,3:2,WOR
2023-12-01,1622:1000,WOR
2019-02-04,1:19,WORX
2023-10-11,1:15,WORX
2023-11-02,1021:1000,WPC
1995-11-13,1:5,WPP
1999-11-16,2:1,WPP
2023-06-06,1:10,WPRT
1986-06-19,3:2,WRB
1991-05-06,3:2,WRB
1997-09-19,3:2,WRB
2002-07-03,3:2,WRB
2003-08-28,3:2,WRB
2005-04-11,3:2,WRB
2006-04-05,3:2,WRB
2019-04-03,3:2,WRB
2022-03-24,3:2,WRB
2016-05-16,11099:10000,WRK
1995-09-01,3:1,WRLD
1993-04-23,2:1,WSBC
1997-08-04,3:2,WSBC
2014-01-23,10972:10000,WSBF
2015-05-19,3:1,WSFS
1986-06-27,3:2,WSM
1989-06-29,3:2,WSM
1990-07-02,3:2,WSM
1994-02-22,3:2,WSM
1994-09-27,3:2,WSM
1998-05-18,2:1,WSM
2002-05-10,2:1,WSM
1992-04-09,105:100,WSO
1995-05-16,3:2,WSO
1996-06-17,3:2,WSO
1998-08-17,3:2,WSO
1982-05-06,2:1,WST
1987-06-02,2:1,WST
2004-09-29,2:1,WST
2013-09-27,2:1,WST
1999-05-04,3:2,WTBA
2004-07-22,105:100,WTBA
2013-05-31,15:1,WTER
2015-12-30,1:50,WTER
2023-04-05,1:15,WTER
2002-03-15,3:2,WTFC
1981-07-01,1243:100,WTRG
1986-09-03,3:2,WTRG
1996-07-11,3:2,WTRG
1998-01-13,4:3,WTRG
2000-12-04,5:4,WTRG
2001-12-03,5:4,WTRG
2003-12-02,5:4,WTRG
2005-12-02,4:3,WTRG
2013-09-03,5:4,WTRG
1994-03-16,2:1,WTS
2016-01-05,3775:10000,WTW
1997-09-22,3:2,WULF
1999-12-29,11:10,WULF
2004-05-14,3:2,WULF
1997-02-10,4:1,WWD
2006-02-15,3:1,WWD
2008-02-15,2:1,WWD
2006-04-11,1:4,WWR
2013-01-23,1:10,WWR
2016-03-08,1:12,WWR
2019-04-23,1:50,WWR
1981-07-28,3:2,WWW
1994-04-15,3:2,WWW
1995-05-16,3:2,WWW
1996-08-19,3:2,WWW
1997-05-27,3:2,WWW
2005-02-02,3:2,WWW
2013-11-04,2:1,WWW
1988-06-03,3:2,WY
2020-11-09,1:10,WYY
2019-06-25,1:12,XBIO
2023-05-15,1:10,XBIO
2022-06-30,1:30,XCUR
2021-01-26,1:3,XELA
2022-07-26,1:20,XELA
2023-05-15,1:200,XELA
1986-06-16,2:1,XEL
1998-06-02,2:1,XEL
2019-03-14,1:6,XFOR
2022-11-28,1:10,XIN
2010-08-18,1:15,XOMA
2016-10-18,1:20,XOMA
1981-06-12,2:1,XOM
1987-09-15,2:1,XOM
1997-04-14,2:1,XOM
2001-07-19,2:1,XOM
2023-12-07,1:30,XOS
2011-09-02,1:4,XPO
2021-08-02,1718:1000,XPO
2022-11-01,1683:1000,XPO
2021-10-04,1:6,XPRO
1992-08-24,2:1,XRAY
1997-10-30,2:1,XRAY
2002-02-01,3:2,XRAY
2006-07-18,2:1,XRAY
2023-11-10,1:9,XRTX
2023-11-14,1:9,XRTX
1996-06-07,3:1,XRX
1999-02-24,2:1,XRX
2017-01-03,1518:1000,XRX
2017-06-15,1:4,XRX
2012-10-04,1:10,XTLB
2017-02-10,1:5,XTLB
2014-07-28,1:10,XTNT
2018-02-14,1:12,XTNT
2015-11-30,1:10,XWEL
2019-02-25,1:20,XWEL
2020-06-11,1:3,XWEL
2023-09-28,1:20,XWEL
2023-07-05,1:15,XXII
2024-04-02,1:16,XXII
2020-11-19,1:3,XYF
2023-04-25,1:45,YCBD
2024-07-01,1:8,YGMZ
2023-06-20,1:10,YJ
2002-05-21,2:1,YORW
2006-09-12,3:2,YORW
2023-11-28,1:10,YOSH
2021-11-17,1:4,YQ
2023-12-18,1:5,YQ
2024-03-18,1:5,YSG
2015-05-27,1:6,YTEN
2017-05-30,1:10,YTEN
2020-01-16,1:40,YTEN
2024-05-03,1:24,YTEN
2002-06-18,2:1,YUM
2007-06-27,2:1,YUM
2016-11-01,1391:1000,YUM
2024-04-23,1:20,ZAPP
2022-03-01,103:100,ZBH
1995-12-29,2:1,ZBRA
2003-08-22,3:2,ZBRA
2004-08-26,3:2,ZBRA
2024-02-29,1:10,ZCMD
2001-02-08,1:4,ZD
2003-09-02,2:1,ZD
2006-05-25,2:1,ZD
2021-10-08,115:100,ZD
2015-08-17,3207:1000,ZG
2024-05-10,1:6,ZH
1981-08-17,3:2,ZION
1993-01-27,2:1,ZION
1997-05-15,4:1,ZION
2024-02-08,20:1,ZJYL
2006-04-20,2:1,ZUMZ
2020-12-28,1:16,ZVRA
2023-12-05,1:35,ZVSA
2024-04-26,1:10,ZVSA
2022-01-05,11:10,ZYXI
